Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-707092.6149255642, B=3780.0, C=-0.7, u0=821.5723191985746, ε0=0.78, τa=1.0, dPhi=0.0 Φs=-1.187956209280602e-05 Φa=-5.490972035131795e-06 Φw=-5.490972035131795e-06 Φwcalib=-5.490972035131795e-06 τw=1.0)
440; 273.20; 0.0006918405; -0.0000033506; -0.4843
441; 273.20; 0.0006900273; -0.0000033506; -0.4856
442; 273.20; 0.0006882142; -0.0000033506; -0.4869
443; 273.20; 0.0006864011; -0.0000033506; -0.4881
444; 273.20; 0.0006845879; -0.0000033506; -0.4894
445; 273.20; 0.0006827748; -0.0000033506; -0.4907
446; 273.20; 0.0006809617; -0.0000033506; -0.4920
447; 273.20; 0.0006791485; -0.0000033506; -0.4934
448; 273.20; 0.0006773354; -0.0000033506; -0.4947
449; 273.20; 0.0006755223; -0.0000033506; -0.4960
450; 273.20; 0.0006737092; -0.0000033506; -0.4973
451; 273.20; 0.0006718960; -0.0000033506; -0.4987
452; 273.20; 0.0006700829; -0.0000033506; -0.5000
453; 273.20; 0.0006682698; -0.0000033506; -0.5014
454; 273.20; 0.0006664566; -0.0000033506; -0.5028
455; 273.20; 0.0006646435; -0.0000033506; -0.5041
456; 273.20; 0.0006628304; -0.0000033506; -0.5055
457; 273.20; 0.0006610172; -0.0000033506; -0.5069
458; 273.20; 0.0006592041; -0.0000033506; -0.5083
459; 273.20; 0.0006573910; -0.0000033506; -0.5097
460; 273.20; 0.0006555778; -0.0000033506; -0.5111
461; 273.20; 0.0006537647; -0.0000033506; -0.5125
462; 273.20; 0.0006519516; -0.0000033506; -0.5139
463; 273.20; 0.0006501385; -0.0000033506; -0.5154
464; 273.20; 0.0006483253; -0.0000033506; -0.5168
465; 273.20; 0.0006465122; -0.0000033506; -0.5183
466; 273.20; 0.0006446991; -0.0000033506; -0.5197
467; 273.20; 0.0006428859; -0.0000033506; -0.5212
468; 273.20; 0.0006410728; -0.0000033506; -0.5227
469; 273.20; 0.0006392597; -0.0000033506; -0.5241
470; 273.20; 0.0006374465; -0.0000033506; -0.5256
471; 273.20; 0.0006356334; -0.0000033506; -0.5271
472; 273.20; 0.0006338203; -0.0000033506; -0.5286
473; 273.20; 0.0006320072; -0.0000033506; -0.5302
474; 273.20; 0.0006301940; -0.0000033506; -0.5317
475; 273.20; 0.0006283809; -0.0000033506; -0.5332
476; 273.20; 0.0006265678; -0.0000033506; -0.5348
477; 273.20; 0.0006247546; -0.0000033506; -0.5363
478; 273.20; 0.0006229415; -0.0000033506; -0.5379
479; 273.20; 0.0006211284; -0.0000033506; -0.5394
480; 273.20; 0.0006193152; -0.0000033506; -0.5410
481; 273.20; 0.0006175021; -0.0000033506; -0.5426
482; 273.20; 0.0006156890; -0.0000033506; -0.5442
483; 273.20; 0.0006138758; -0.0000033506; -0.5458
484; 273.20; 0.0006120627; -0.0000033506; -0.5474
485; 273.20; 0.0006102496; -0.0000033506; -0.5491
486; 273.20; 0.0006084365; -0.0000033506; -0.5507
487; 273.20; 0.0006066233; -0.0000033506; -0.5523
488; 273.20; 0.0006048102; -0.0000033506; -0.5540
489; 273.20; 0.0006029971; -0.0000033506; -0.5557
490; 273.20; 0.0006011839; -0.0000033506; -0.5573
491; 273.20; 0.0005993708; -0.0000033506; -0.5590
492; 273.20; 0.0005975577; -0.0000033506; -0.5607
493; 273.20; 0.0005957445; -0.0000033506; -0.5624
494; 273.20; 0.0005939314; -0.0000033506; -0.5641
495; 273.20; 0.0005921183; -0.0000033506; -0.5659
496; 273.20; 0.0005903051; -0.0000033506; -0.5676
497; 273.20; 0.0005884920; -0.0000033506; -0.5694
498; 273.20; 0.0005866789; -0.0000033506; -0.5711
499; 273.20; 0.0005848658; -0.0000033506; -0.5729
500; 273.20; 0.0005830526; -0.0000033506; -0.5747
501; 273.20; 0.0005812395; -0.0000033506; -0.5765
502; 273.20; 0.0005794264; -0.0000033506; -0.5783
503; 273.20; 0.0005776132; -0.0000033506; -0.5801
504; 273.20; 0.0005758001; -0.0000033506; -0.5819
505; 273.20; 0.0005739870; -0.0000033506; -0.5837
506; 273.20; 0.0005721738; -0.0000033506; -0.5856
507; 273.20; 0.0005703607; -0.0000033506; -0.5875
508; 273.20; 0.0005685476; -0.0000033506; -0.5893
509; 273.20; 0.0005667344; -0.0000033506; -0.5912
510; 273.20; 0.0005649213; -0.0000033506; -0.5931
511; 273.20; 0.0005631082; -0.0000033506; -0.5950
512; 273.20; 0.0005612951; -0.0000033506; -0.5969
513; 273.20; 0.0005594819; -0.0000033506; -0.5989
514; 273.20; 0.0005576688; -0.0000033506; -0.6008
515; 273.20; 0.0005558557; -0.0000033506; -0.6028
516; 273.20; 0.0005540425; -0.0000033506; -0.6048
517; 273.20; 0.0005522294; -0.0000033506; -0.6067
518; 273.20; 0.0005504163; -0.0000033506; -0.6087
519; 273.20; 0.0005486031; -0.0000033506; -0.6108
520; 273.20; 0.0005467900; -0.0000033506; -0.6128
521; 273.20; 0.0005449769; -0.0000033506; -0.6148
522; 273.20; 0.0005431637; -0.0000033506; -0.6169
523; 273.20; 0.0005413506; -0.0000033506; -0.6189
524; 273.20; 0.0005395375; -0.0000033506; -0.6210
525; 273.20; 0.0005377244; -0.0000033506; -0.6231
526; 273.20; 0.0005359112; -0.0000033506; -0.6252
527; 273.20; 0.0005340981; -0.0000033506; -0.6273
528; 273.20; 0.0005322850; -0.0000033506; -0.6295
529; 273.20; 0.0005304718; -0.0000033506; -0.6316
530; 273.20; 0.0005286587; -0.0000033506; -0.6338
531; 273.20; 0.0005268456; -0.0000033506; -0.6360
532; 273.20; 0.0005250324; -0.0000033506; -0.6382
533; 273.20; 0.0005232193; -0.0000033506; -0.6404
534; 273.20; 0.0005214062; -0.0000033506; -0.6426
535; 273.20; 0.0005195931; -0.0000033506; -0.6449
536; 273.20; 0.0005177799; -0.0000033506; -0.6471
537; 273.20; 0.0005159668; -0.0000033506; -0.6494
538; 273.20; 0.0005141537; -0.0000033506; -0.6517
539; 273.20; 0.0005123405; -0.0000033506; -0.6540
540; 273.20; 0.0005105274; -0.0000033506; -0.6563
541; 273.20; 0.0005087143; -0.0000033506; -0.6586
542; 273.20; 0.0005069011; -0.0000033506; -0.6610
543; 273.20; 0.0005050880; -0.0000033506; -0.6634
544; 273.20; 0.0005032749; -0.0000033506; -0.6658
545; 273.20; 0.0005014617; -0.0000033506; -0.6682
546; 273.20; 0.0004996486; -0.0000033506; -0.6706
547; 273.20; 0.0004978355; -0.0000033506; -0.6730
548; 273.20; 0.0004960224; -0.0000033506; -0.6755
549; 273.20; 0.0004942092; -0.0000033506; -0.6780
550; 273.20; 0.0004923961; -0.0000033506; -0.6805
551; 273.20; 0.0004905830; -0.0000033506; -0.6830
552; 273.20; 0.0004887698; -0.0000033506; -0.6855
553; 273.20; 0.0004869567; -0.0000033506; -0.6881
554; 273.20; 0.0004851436; -0.0000033506; -0.6907
555; 273.20; 0.0004833304; -0.0000033506; -0.6932
556; 273.20; 0.0004815173; -0.0000033506; -0.6959
557; 273.20; 0.0004797042; -0.0000033506; -0.6985
558; 273.20; 0.0004778910; -0.0000033506; -0.7011
559; 273.20; 0.0004760779; -0.0000033506; -0.7038
560; 273.20; 0.0004742648; -0.0000033506; -0.7065
561; 273.20; 0.0004724517; -0.0000033506; -0.7092
562; 273.20; 0.0004706385; -0.0000033506; -0.7119
563; 273.20; 0.0004688254; -0.0000033506; -0.7147
564; 273.20; 0.0004670123; -0.0000033506; -0.7175
565; 273.20; 0.0004651991; -0.0000033506; -0.7203
566; 273.20; 0.0004633860; -0.0000033506; -0.7231
567; 273.20; 0.0004615729; -0.0000033506; -0.7259
568; 273.20; 0.0004597597; -0.0000033506; -0.7288
569; 273.20; 0.0004579466; -0.0000033506; -0.7317
570; 273.20; 0.0004561335; -0.0000033506; -0.7346
571; 273.20; 0.0004543203; -0.0000033506; -0.7375
572; 273.20; 0.0004525072; -0.0000033506; -0.7405
573; 273.20; 0.0004506941; -0.0000033506; -0.7434
574; 273.20; 0.0004488810; -0.0000033506; -0.7464
575; 273.20; 0.0004470678; -0.0000033506; -0.7495
576; 273.20; 0.0004452547; -0.0000033506; -0.7525
577; 273.20; 0.0004434416; -0.0000033506; -0.7556
578; 273.20; 0.0004416284; -0.0000033506; -0.7587
579; 273.20; 0.0004398153; -0.0000033506; -0.7618
580; 273.20; 0.0004380022; -0.0000033506; -0.7650
581; 273.20; 0.0004361890; -0.0000033506; -0.7682
582; 273.20; 0.0004343759; -0.0000033506; -0.7714
583; 273.20; 0.0004325628; -0.0000033506; -0.7746
584; 273.20; 0.0004307497; -0.0000033506; -0.7779
585; 273.20; 0.0004289365; -0.0000033506; -0.7812
586; 273.20; 0.0004271234; -0.0000033506; -0.7845
587; 273.20; 0.0004253103; -0.0000033506; -0.7878
588; 273.20; 0.0004234971; -0.0000033506; -0.7912
589; 273.20; 0.0004216840; -0.0000033506; -0.7946
590; 273.20; 0.0004198709; -0.0000033506; -0.7980
591; 273.20; 0.0004180577; -0.0000033506; -0.8015
592; 273.20; 0.0004162446; -0.0000033506; -0.8050
593; 273.20; 0.0004144315; -0.0000033506; -0.8085
594; 273.20; 0.0004126183; -0.0000033506; -0.8120
595; 273.20; 0.0004108052; -0.0000033506; -0.8156
596; 273.20; 0.0004089921; -0.0000033506; -0.8192
597; 273.20; 0.0004071790; -0.0000033506; -0.8229
598; 273.20; 0.0004053658; -0.0000033506; -0.8266
599; 273.20; 0.0004035527; -0.0000033506; -0.8303
600; 273.20; 0.0004017396; -0.0000033506; -0.8340
601; 273.20; 0.0003999264; -0.0000033506; -0.8378
602; 273.20; 0.0003981133; -0.0000033506; -0.8416
603; 273.20; 0.0003963002; -0.0000033506; -0.8455
604; 273.20; 0.0003944870; -0.0000033506; -0.8494
605; 273.20; 0.0003926739; -0.0000033506; -0.8533
606; 273.20; 0.0003908608; -0.0000033506; -0.8572
607; 273.20; 0.0003890476; -0.0000033506; -0.8612
608; 273.20; 0.0003872345; -0.0000033506; -0.8653
609; 273.20; 0.0003854214; -0.0000033506; -0.8693
610; 273.20; 0.0003836083; -0.0000033506; -0.8735
611; 273.20; 0.0003817951; -0.0000033506; -0.8776
612; 273.20; 0.0003799820; -0.0000033506; -0.8818
613; 273.20; 0.0003781689; -0.0000033506; -0.8860
614; 273.20; 0.0003763557; -0.0000033506; -0.8903
615; 273.20; 0.0003745426; -0.0000033506; -0.8946
616; 273.20; 0.0003727295; -0.0000033506; -0.8989
617; 273.20; 0.0003709163; -0.0000033506; -0.9033
618; 273.20; 0.0003691032; -0.0000033506; -0.9078
619; 273.20; 0.0003672901; -0.0000033506; -0.9123
620; 273.20; 0.0003654769; -0.0000033506; -0.9168
621; 273.20; 0.0003636638; -0.0000033506; -0.9214
622; 273.20; 0.0003618507; -0.0000033506; -0.9260
623; 273.20; 0.0003600376; -0.0000033506; -0.9306
624; 273.20; 0.0003582244; -0.0000033506; -0.9353
625; 273.20; 0.0003564113; -0.0000033506; -0.9401
626; 273.20; 0.0003545982; -0.0000033506; -0.9449
627; 273.20; 0.0003527850; -0.0000033506; -0.9498
628; 273.20; 0.0003509719; -0.0000033506; -0.9547
629; 273.20; 0.0003491588; -0.0000033506; -0.9596
630; 273.20; 0.0003473456; -0.0000033506; -0.9646
631; 273.20; 0.0003455325; -0.0000033506; -0.9697
632; 273.20; 0.0003437194; -0.0000033506; -0.9748
633; 273.20; 0.0003419062; -0.0000033506; -0.9800
634; 273.20; 0.0003400931; -0.0000033506; -0.9852
635; 273.20; 0.0003382800; -0.0000033506; -0.9905
636; 273.20; 0.0003364669; -0.0000033506; -0.9958
637; 273.20; 0.0003346537; -0.0000033506; -1.0012
638; 273.20; 0.0003328406; -0.0000033506; -1.0067
639; 273.20; 0.0003310275; -0.0000033506; -1.0122
640; 273.20; 0.0003292143; -0.0000033506; -1.0178
641; 273.20; 0.0003274012; -0.0000033506; -1.0234
642; 273.20; 0.0003255881; -0.0000033506; -1.0291
643; 273.20; 0.0003237749; -0.0000033506; -1.0349
644; 273.20; 0.0003219618; -0.0000033506; -1.0407
645; 273.20; 0.0003201487; -0.0000033506; -1.0466
646; 273.20; 0.0003183356; -0.0000033506; -1.0526
647; 273.20; 0.0003165224; -0.0000033506; -1.0586
648; 273.20; 0.0003147093; -0.0000033506; -1.0647
649; 273.20; 0.0003128962; -0.0000033506; -1.0708
650; 273.20; 0.0003110830; -0.0000033506; -1.0771
651; 273.20; 0.0003092699; -0.0000033506; -1.0834
652; 273.20; 0.0003074568; -0.0000033506; -1.0898
653; 273.20; 0.0003056436; -0.0000033506; -1.0963
654; 273.20; 0.0003038305; -0.0000033506; -1.1028
655; 273.20; 0.0003020174; -0.0000033506; -1.1094
656; 273.20; 0.0003002042; -0.0000033506; -1.1161
657; 273.20; 0.0002983911; -0.0000033506; -1.1229
658; 273.20; 0.0002965780; -0.0000033506; -1.1298
659; 273.20; 0.0002947649; -0.0000033506; -1.1367
660; 273.20; 0.0002929517; -0.0000033506; -1.1438
661; 273.20; 0.0002911386; -0.0000033506; -1.1509
662; 273.20; 0.0002893255; -0.0000033506; -1.1581
663; 273.20; 0.0002875123; -0.0000033506; -1.1654
664; 273.20; 0.0002856992; -0.0000033506; -1.1728
665; 273.20; 0.0002838861; -0.0000033506; -1.1803
666; 273.20; 0.0002820729; -0.0000033506; -1.1879
667; 273.20; 0.0002802598; -0.0000033506; -1.1955
668; 273.20; 0.0002784467; -0.0000033506; -1.2033
669; 273.20; 0.0002766335; -0.0000033506; -1.2112
670; 273.20; 0.0002748204; -0.0000033506; -1.2192
671; 273.20; 0.0002730073; -0.0000033506; -1.2273
672; 273.20; 0.0002711942; -0.0000033506; -1.2355
673; 273.20; 0.0002693810; -0.0000033506; -1.2438
674; 273.20; 0.0002675679; -0.0000033506; -1.2523
675; 273.20; 0.0002657548; -0.0000033506; -1.2608
676; 273.20; 0.0002639416; -0.0000033506; -1.2695
677; 273.20; 0.0002621285; -0.0000033506; -1.2782
678; 273.20; 0.0002603154; -0.0000033506; -1.2871
679; 273.20; 0.0002585022; -0.0000033506; -1.2962
680; 273.20; 0.0002566891; -0.0000033506; -1.3053
681; 273.20; 0.0002548760; -0.0000033506; -1.3146
682; 273.20; 0.0002530628; -0.0000033506; -1.3240
683; 273.20; 0.0002512497; -0.0000033506; -1.3336
684; 273.20; 0.0002494366; -0.0000033506; -1.3433
685; 273.20; 0.0002476235; -0.0000033506; -1.3531
686; 273.20; 0.0002458103; -0.0000033506; -1.3631
687; 273.20; 0.0002439972; -0.0000033506; -1.3732
688; 273.20; 0.0002421841; -0.0000033506; -1.3835
689; 273.20; 0.0002403709; -0.0000033506; -1.3939
690; 273.20; 0.0002385578; -0.0000033506; -1.4045
691; 273.20; 0.0002367447; -0.0000033506; -1.4153
692; 273.20; 0.0002349315; -0.0000033506; -1.4262
693; 273.20; 0.0002331184; -0.0000033506; -1.4373
694; 273.20; 0.0002313053; -0.0000033506; -1.4486
695; 273.20; 0.0002294921; -0.0000033506; -1.4600
696; 273.20; 0.0002276790; -0.0000033506; -1.4717
697; 273.20; 0.0002258659; -0.0000033506; -1.4835
698; 273.20; 0.0002240528; -0.0000033506; -1.4955
699; 273.20; 0.0002222396; -0.0000033506; -1.5077
700; 273.20; 0.0002204265; -0.0000033506; -1.5201
701; 273.20; 0.0002186134; -0.0000033506; -1.5327
702; 273.20; 0.0002168002; -0.0000033506; -1.5455
703; 273.20; 0.0002149871; -0.0000033506; -1.5585
704; 273.20; 0.0002131740; -0.0000033506; -1.5718
705; 273.20; 0.0002113608; -0.0000033506; -1.5853
706; 273.20; 0.0002095477; -0.0000033506; -1.5990
707; 273.20; 0.0002077346; -0.0000033506; -1.6129
708; 273.20; 0.0002059215; -0.0000033506; -1.6271
709; 273.20; 0.0002041083; -0.0000033506; -1.6416
710; 273.20; 0.0002022952; -0.0000033506; -1.6563
711; 273.20; 0.0002004821; -0.0000033506; -1.6713
712; 273.20; 0.0001986689; -0.0000033506; -1.6865
713; 273.20; 0.0001968558; -0.0000033506; -1.7021
714; 273.20; 0.0001950427; -0.0000033506; -1.7179
715; 273.20; 0.0001932295; -0.0000033506; -1.7340
716; 273.20; 0.0001914164; -0.0000033506; -1.7504
717; 273.20; 0.0001896033; -0.0000033506; -1.7672
718; 273.20; 0.0001877901; -0.0000033506; -1.7843
719; 273.20; 0.0001859770; -0.0000033506; -1.8016
720; 273.20; 0.0001841639; -0.0000033506; -1.8194
721; 273.20; 0.0001823508; -0.0000033506; -1.8375
722; 273.20; 0.0001805376; -0.0000033506; -1.8559
723; 273.20; 0.0001787245; -0.0000033506; -1.8748
724; 273.20; 0.0001769114; -0.0000033506; -1.8940
725; 273.20; 0.0001750982; -0.0000033506; -1.9136
726; 273.20; 0.0001732851; -0.0000033506; -1.9336
727; 273.20; 0.0001714720; -0.0000033506; -1.9540
728; 273.20; 0.0001696588; -0.0000033506; -1.9749
729; 273.20; 0.0001678457; -0.0000033506; -1.9963
730; 273.20; 0.0001660326; -0.0000033506; -2.0181
731; 273.20; 0.0001642194; -0.0000033506; -2.0403
732; 273.20; 0.0001624063; -0.0000033506; -2.0631
733; 273.20; 0.0001605932; -0.0000033506; -2.0864
734; 273.20; 0.0001587801; -0.0000033506; -2.1102
735; 273.20; 0.0001569669; -0.0000033506; -2.1346
736; 273.20; 0.0001551538; -0.0000033506; -2.1596
737; 273.20; 0.0001533407; -0.0000033506; -2.1851
738; 273.20; 0.0001515275; -0.0000033506; -2.2112
739; 273.20; 0.0001497144; -0.0000033506; -2.2380
740; 273.20; 0.0001479013; -0.0000033506; -2.2655
741; 273.20; 0.0001460881; -0.0000033506; -2.2936
742; 273.20; 0.0001442750; -0.0000033506; -2.3224
743; 273.20; 0.0001424619; -0.0000033506; -2.3520
744; 273.20; 0.0001406487; -0.0000033506; -2.3823
745; 273.20; 0.0001388356; -0.0000033506; -2.4134
746; 273.20; 0.0001370225; -0.0000033506; -2.4453
747; 273.20; 0.0001352094; -0.0000033506; -2.4781
748; 273.20; 0.0001333962; -0.0000033506; -2.5118
749; 273.20; 0.0001315831; -0.0000033506; -2.5464
750; 273.20; 0.0001297700; -0.0000033506; -2.5820
751; 273.20; 0.0001279568; -0.0000033506; -2.6186
752; 273.20; 0.0001261437; -0.0000033506; -2.6562
753; 273.20; 0.0001243306; -0.0000033506; -2.6949
754; 273.20; 0.0001225174; -0.0000033506; -2.7348
755; 273.20; 0.0001207043; -0.0000033506; -2.7759
756; 273.20; 0.0001188912; -0.0000033506; -2.8182
757; 273.20; 0.0001170781; -0.0000033506; -2.8619
758; 273.20; 0.0001152649; -0.0000033506; -2.9069
759; 273.20; 0.0001134518; -0.0000033506; -2.9534
760; 273.20; 0.0001116387; -0.0000033506; -3.0013
761; 273.20; 0.0001098255; -0.0000033506; -3.0509
762; 273.20; 0.0001080124; -0.0000033506; -3.1021
763; 273.20; 0.0001061993; -0.0000033506; -3.1551
764; 273.20; 0.0001043861; -0.0000033506; -3.2099
765; 273.20; 0.0001025730; -0.0000033506; -3.2666
766; 273.20; 0.0001007599; -0.0000033506; -3.3254
767; 273.20; 0.0000989467; -0.0000033506; -3.3863
768; 273.20; 0.0000971336; -0.0000033506; -3.4495
769; 273.20; 0.0000953205; -0.0000033506; -3.5151
770; 273.20; 0.0000935074; -0.0000033506; -3.5833
771; 273.20; 0.0000916942; -0.0000033506; -3.6542
772; 273.20; 0.0000898811; -0.0000033506; -3.7279
773; 273.20; 0.0000880680; -0.0000033506; -3.8046
774; 273.20; 0.0000862548; -0.0000033506; -3.8846
775; 273.20; 0.0000844417; -0.0000033506; -3.9680
776; 273.20; 0.0000826286; -0.0000033506; -4.0551
777; 273.20; 0.0000808154; -0.0000033506; -4.1460
778; 273.20; 0.0000790023; -0.0000033506; -4.2412
779; 273.20; 0.0000771892; -0.0000033506; -4.3408
780; 273.20; 0.0000753760; -0.0000033506; -4.4452
781; 273.20; 0.0000735629; -0.0000033506; -4.5548
782; 273.20; 0.0000717498; -0.0000033506; -4.6699
783; 273.20; 0.0000699367; -0.0000033506; -4.7910
784; 273.20; 0.0000681235; -0.0000033506; -4.9185
785; 273.20; 0.0000663104; -0.0000033506; -5.0530
786; 273.20; 0.0000644973; -0.0000033506; -5.1950
787; 273.20; 0.0000626841; -0.0000033506; -5.3453
788; 273.20; 0.0000608710; -0.0000033506; -5.5045
789; 273.20; 0.0000590579; -0.0000033506; -5.6735
790; 273.20; 0.0000572447; -0.0000033506; -5.8532
791; 273.20; 0.0000554316; -0.0000033506; -6.0446
792; 273.20; 0.0000536185; -0.0000033506; -6.2491
793; 273.20; 0.0000518053; -0.0000033506; -6.4678
794; 273.20; 0.0000499922; -0.0000033506; -6.7023
795; 273.20; 0.0000481791; -0.0000033506; -6.9546
796; 273.20; 0.0000463660; -0.0000033506; -7.2265
797; 273.20; 0.0000445528; -0.0000033506; -7.5206
798; 273.20; 0.0000427397; -0.0000033506; -7.8397
799; 273.20; 0.0000409266; -0.0000033506; -8.1870
800; 273.20; 0.0000391134; -0.0000033506; -8.5665
801; 273.20; 0.0000373003; -0.0000033506; -8.9829
802; 273.20; 0.0000354872; -0.0000033506; -9.4419
803; 273.20; 0.0000336740; -0.0000033506; -9.9502
804; 273.20; 0.0000318609; -0.0000033506; -10.5165
805; 273.20; 0.0000300478; -0.0000033506; -11.1511
806; 273.20; 0.0000282346; -0.0000033506; -11.8671
807; 273.20; 0.0000264215; -0.0000033506; -12.6815
808; 273.20; 0.0000246084; -0.0000033506; -13.6159
809; 273.20; 0.0000227953; -0.0000033506; -14.6989
810; 273.20; 0.0000209821; -0.0000033506; -15.9690
811; 273.20; 0.0000191690; -0.0000033506; -17.4795
812; 273.20; 0.0000173559; -0.0000033506; -19.3056
813; 273.20; 0.0000155427; -0.0000033506; -21.5576
814; 273.20; 0.0000137296; -0.0000033506; -24.4045
815; 273.20; 0.0000119165; -0.0000033506; -28.1178
816; 273.20; 0.0000101033; -0.0000033506; -33.1637
817; 273.20; 0.0000082902; -0.0000033506; -40.4169
818; 273.20; 0.0000064771; -0.0000033506; -51.7308
819; 273.20; 0.0000046640; -0.0000033506; -71.8414
820; 273.20; 0.0000028508; -0.0000033506; -117.5327
821; 273.20; 0.0000010377; -0.0000033506; -322.8948
822; 273.20; -0.0000007754; -0.0000033506; 432.0954
823; 273.20; -0.0000025886; -0.0000033506; 129.4399
824; 273.20; -0.0000044017; -0.0000033506; 76.1216
825; 288.11; -0.0000062148; -0.0000033506; 53.9137
826; 299.30; -0.0000080280; -0.0000033506; 41.7372
827; 307.27; -0.0000098411; -0.0000033506; 34.0475
828; 313.55; -0.0000116542; -0.0000033506; 28.7505
829; 318.77; -0.0000134674; -0.0000033506; 24.8798
830; 323.27; -0.0000152805; -0.0000033506; 21.9276
831; 327.23; -0.0000170936; -0.0000033506; 19.6017
832; 330.77; -0.0000189067; -0.0000033506; 17.7220
833; 334.00; -0.0000207199; -0.0000033506; 16.1712
834; 336.95; -0.0000225330; -0.0000033506; 14.8699
835; 339.69; -0.0000243461; -0.0000033506; 13.7625
836; 342.24; -0.0000261593; -0.0000033506; 12.8086
837; 344.62; -0.0000279724; -0.0000033506; 11.9784
838; 346.87; -0.0000297855; -0.0000033506; 11.2492
839; 348.99; -0.0000315987; -0.0000033506; 10.6038
840; 351.01; -0.0000334118; -0.0000033506; 10.0283
841; 352.93; -0.0000352249; -0.0000033506; 9.5121
842; 354.76; -0.0000370381; -0.0000033506; 9.0465
843; 356.52; -0.0000388512; -0.0000033506; 8.6243
844; 358.20; -0.0000406643; -0.0000033506; 8.2398
845; 359.82; -0.0000424774; -0.0000033506; 7.8881
846; 361.38; -0.0000442906; -0.0000033506; 7.5651
847; 362.88; -0.0000461037; -0.0000033506; 7.2676
848; 364.33; -0.0000479168; -0.0000033506; 6.9926
849; 365.74; -0.0000497300; -0.0000033506; 6.7377
850; 367.10; -0.0000515431; -0.0000033506; 6.5007
851; 368.42; -0.0000533562; -0.0000033506; 6.2798
852; 369.70; -0.0000551694; -0.0000033506; 6.0734
853; 370.95; -0.0000569825; -0.0000033506; 5.8801
854; 372.17; -0.0000587956; -0.0000033506; 5.6988
855; 373.35; -0.0000606088; -0.0000033506; 5.5283
856; 374.50; -0.0000624219; -0.0000033506; 5.3677
857; 375.63; -0.0000642350; -0.0000033506; 5.2162
858; 376.73; -0.0000660481; -0.0000033506; 5.0730
859; 377.80; -0.0000678613; -0.0000033506; 4.9375
860; 378.85; -0.0000696744; -0.0000033506; 4.8090
861; 379.88; -0.0000714875; -0.0000033506; 4.6870
862; 380.88; -0.0000733007; -0.0000033506; 4.5711
863; 381.87; -0.0000751138; -0.0000033506; 4.4608
864; 382.83; -0.0000769269; -0.0000033506; 4.3556
865; 383.78; -0.0000787401; -0.0000033506; 4.2553
866; 384.71; -0.0000805532; -0.0000033506; 4.1595
867; 385.62; -0.0000823663; -0.0000033506; 4.0680
868; 386.51; -0.0000841795; -0.0000033506; 3.9804
869; 387.39; -0.0000859926; -0.0000033506; 3.8964
870; 388.25; -0.0000878057; -0.0000033506; 3.8160
871; 389.10; -0.0000896188; -0.0000033506; 3.7388
872; 389.94; -0.0000914320; -0.0000033506; 3.6646
873; 390.76; -0.0000932451; -0.0000033506; 3.5934
874; 391.57; -0.0000950582; -0.0000033506; 3.5248
875; 392.36; -0.0000968714; -0.0000033506; 3.4589
876; 393.15; -0.0000986845; -0.0000033506; 3.3953
877; 393.92; -0.0001004976; -0.0000033506; 3.3341
878; 394.68; -0.0001023108; -0.0000033506; 3.2750
879; 395.43; -0.0001041239; -0.0000033506; 3.2179
880; 396.17; -0.0001059370; -0.0000033506; 3.1629
881; 396.90; -0.0001077501; -0.0000033506; 3.1096
882; 397.62; -0.0001095633; -0.0000033506; 3.0582
883; 398.33; -0.0001113764; -0.0000033506; 3.0084
884; 399.03; -0.0001131895; -0.0000033506; 2.9602
885; 399.72; -0.0001150027; -0.0000033506; 2.9135
886; 400.40; -0.0001168158; -0.0000033506; 2.8683
887; 401.07; -0.0001186289; -0.0000033506; 2.8245
888; 401.74; -0.0001204421; -0.0000033506; 2.7820
889; 402.40; -0.0001222552; -0.0000033506; 2.7407
890; 403.04; -0.0001240683; -0.0000033506; 2.7006
891; 403.69; -0.0001258815; -0.0000033506; 2.6617
892; 404.32; -0.0001276946; -0.0000033506; 2.6240
893; 404.95; -0.0001295077; -0.0000033506; 2.5872
894; 405.57; -0.0001313208; -0.0000033506; 2.5515
895; 406.18; -0.0001331340; -0.0000033506; 2.5167
